,Customer ID,Gender,Age,Senior Citizen,Married,Dependents,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Churn
1153,5380-WJKOV,Male,51,No,No,Yes,34,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,3549.25,Yes
1154,8168-UQWWF,Female,48,No,No,Yes,11,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.85,1105.4,Yes
1155,7760-OYPDY,Female,32,No,No,Yes,2,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.65,144.15,Yes
1156,9420-LOJKX,Female,34,No,No,Yes,15,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,99.1,1426.4,Yes
1157,5698-BQJOH,Female,41,No,No,Yes,9,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.4,857.25,Yes
1158,5919-TMRGD,Female,32,No,No,Yes,1,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,79.35,79.35,Yes
1159,9191-MYQKX,Female,34,No,Yes,Yes,7,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.15,496.9,Yes
1160,8637-XJIVR,Female,34,No,No,Yes,12,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.95,927.35,Yes
1161,0278-YXOOG,Male,30,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,113.85,Yes
1162,3192-NQECA,Male,26,No,Yes,No,68,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.0,7611.85,Yes
1163,0486-HECZI,Male,37,No,Yes,Yes,55,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.75,5238.9,Yes
1164,5299-RULOA,Female,62,No,Yes,Yes,10,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,1064.65,Yes
1165,0404-SWRVG,Male,21,No,No,Yes,3,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,229.55,Yes
1166,6207-WIOLX,Female,27,No,Yes,No,25,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,58.6,1502.65,Yes
1167,3091-FYHKI,Male,64,No,No,No,1,No,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.45,35.45,Yes
1168,2372-HWUHI,Male,45,No,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,44.35,81.25,Yes
1169,4080-OGPJL,Female,53,No,No,No,8,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,71.15,563.65,Yes
1170,2135-RXIHG,Male,63,No,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,Yes
1171,3874-EQOEP,Male,32,No,No,Yes,7,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,95.0,655.5,Yes
1172,0867-MKZVY,Female,26,No,Yes,Yes,20,Yes,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,82.4,1592.35,Yes
1173,3376-BMGFE,Female,42,No,No,Yes,4,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.9,273.0,Yes
1174,1875-QIVME,Female,26,No,Yes,Yes,2,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,242.8,Yes
1175,0691-JVSYA,Female,24,No,Yes,No,53,Yes,No,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.85,5000.2,Yes
1176,6317-YPKDH,Female,54,No,No,No,1,No,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,29.95,29.95,Yes
1177,9367-WXLCH,Male,51,No,No,Yes,8,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.5,662.65,Yes
1178,1918-ZBFQJ,Female,48,No,No,Yes,13,Yes,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.25,1111.65,Yes
1179,1024-GUALD,Female,29,No,Yes,No,1,No,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,Yes
1180,2472-OVKUP,Male,39,No,Yes,Yes,6,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.0,531.0,Yes
1181,1285-OKIPP,Male,62,No,No,Yes,1,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.9,79.9,Yes
1182,7825-ECJRF,Female,43,No,No,Yes,19,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.6,1934.45,Yes
1183,7841-TZDMQ,Male,19,No,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,46.0,84.5,Yes
1184,9408-SSNVZ,Female,39,No,No,Yes,4,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.15,268.35,Yes
1185,0742-MOABM,Male,50,No,Yes,No,4,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-Month,No,Credit Card,50.05,179.35,Yes
1186,2232-DMLXU,Female,22,No,Yes,No,1,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card,55.2,55.2,Yes
1187,8937-RDTHP,Male,40,No,No,Yes,1,Yes,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.6,84.6,Yes
1188,1251-KRREG,Male,22,No,No,No,2,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,54.4,114.1,Yes
1189,0322-YINQP,Male,37,No,No,No,1,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,48.55,48.55,Yes
1190,4629-NRXKX,Female,47,No,Yes,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.4,147.15,Yes
1191,4959-JOSRX,Female,41,No,Yes,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.6,80.55,Yes
1192,6323-AYBRX,Male,51,No,No,No,59,Yes,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1099.6,Yes
1193,6366-ZGQGL,Male,60,No,No,No,1,No,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.8,24.8,Yes
1194,5940-AHUHD,Male,30,No,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.6,70.6,Yes
1195,6432-TWQLB,Male,51,No,Yes,No,5,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.4,401.1,Yes
1196,4484-GLZOU,Female,20,No,Yes,No,52,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.05,5624.85,Yes
1197,9512-UIBFX,Male,52,No,Yes,No,18,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,95.15,1779.95,Yes
1198,5583-SXDAG,Male,41,No,Yes,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.0,70.0,Yes
1199,3580-REOAC,Male,34,No,No,No,10,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.85,435.4,Yes
1200,6390-DSAZX,Female,21,No,No,No,1,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.6,73.6,Yes
1201,7563-BIUPC,Male,30,No,No,No,5,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.6,415.55,Yes
1202,2321-OMBXY,Female,55,No,Yes,No,38,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,80.3,3058.65,Yes
1203,0122-OAHPZ,Female,29,No,No,No,7,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.85,511.25,Yes
1204,2868-SNELZ,Female,54,No,No,No,2,Yes,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Credit Card,80.6,155.8,Yes
1205,4322-RCYMT,Male,63,No,Yes,No,68,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,75.8,5293.95,Yes
1206,6680-NENYN,Female,24,No,No,No,43,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.6,4759.85,Yes
1207,1343-EHPYB,Male,61,No,Yes,No,63,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.4,6603.0,Yes
1208,2034-GDRCN,Female,47,No,No,No,2,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,168.2,Yes
1209,0219-YTZUE,Male,26,No,Yes,No,4,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,371.9,Yes
1210,4572-DVCGN,Female,40,No,No,No,10,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,846.0,Yes
1211,1010-DIAUQ,Male,54,No,No,No,5,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.5,492.55,Yes
1212,0259-GBZSH,Male,22,No,No,No,2,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.65,181.5,Yes
1213,9601-BRXPO,Female,48,No,Yes,No,25,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,2566.5,Yes
1214,6905-NIQIN,Male,26,No,No,No,1,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,50.65,50.65,Yes
1215,5167-ZFFMM,Male,64,No,No,No,1,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,90.85,90.85,Yes
1216,6599-CEBNN,Female,63,No,No,No,34,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,73.95,2524.45,Yes
1217,0979-PHULV,Male,30,No,Yes,No,69,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,7007.6,Yes
1218,4800-VHZKI,Female,59,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,19.9,Yes
1219,7989-CHGTL,Male,52,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.6,19.6,Yes
1220,0578-SKVMF,Female,23,No,Yes,No,22,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.3,1845.9,Yes
1221,9063-ZGTUY,Female,22,No,Yes,No,61,Yes,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,1182.55,Yes
1222,2957-LOLHO,Male,49,No,No,No,12,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.4,518.9,Yes
1223,7752-XUSCI,Female,20,No,No,No,60,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,6396.45,Yes
1224,4110-PFEUZ,Female,54,No,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,69.55,69.55,Yes
1225,0256-LTHVJ,Female,58,No,Yes,No,28,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,2227.1,Yes
1226,0880-TKATG,Male,21,No,Yes,No,4,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.9,Yes
1227,3811-VBYBZ,Male,61,No,No,No,7,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,673.25,Yes
1228,4640-UHDOS,Female,60,No,Yes,No,13,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.95,734.35,Yes
1229,3583-EKAPL,Male,25,No,No,No,1,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,55.0,Yes
1230,9399-APLBT,Female,52,No,Yes,No,1,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,Yes
1231,2359-KMGLI,Male,52,No,No,No,24,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.25,1861.5,Yes
1232,0306-JAELE,Male,61,No,No,No,5,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.1,453.4,Yes
1233,6227-HWPWX,Female,40,No,No,No,15,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.0,994.8,Yes
1234,0447-BEMNG,Female,28,No,Yes,No,48,No,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,2145.0,Yes
1235,5949-XIKAE,Female,32,No,Yes,No,8,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.55,680.05,Yes
1236,8372-JUXUI,Male,32,No,No,No,1,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,Yes
1237,0388-EOPEX,Female,28,No,Yes,No,2,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,139.4,Yes
1238,8205-OTCHB,Male,51,No,No,No,22,No,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,43.75,903.6,Yes
1239,7783-YKGDV,Female,49,No,No,No,12,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.7,1238.45,Yes
1240,7218-HKQFK,Male,49,No,Yes,No,2,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,167.5,Yes
1241,4636-QRJKY,Female,64,No,Yes,No,6,Yes,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.5,502.85,Yes
1242,9412-GHEEC,Male,55,No,No,No,40,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.8,4131.95,Yes
1243,6825-UYPFK,Female,47,No,No,No,23,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.6,1758.6,Yes
1244,8397-MVTAZ,Male,22,No,Yes,No,34,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3480.0,Yes
1245,9282-IZGQK,Female,51,No,No,No,1,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,Yes
1246,1342-JPNKI,Male,33,No,No,No,10,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.05,834.1,Yes
1247,2817-NTQDO,Male,52,No,No,No,13,No,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,45.55,597.0,Yes
1248,6986-IJDHX,Male,29,No,Yes,No,39,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Credit Card,86.3,3266.0,Yes
1249,5301-GAUUY,Male,31,No,No,No,32,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.35,2596.15,Yes
1250,0939-YAPAF,Female,44,No,No,No,35,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,3527.6,Yes
1251,4710-FDUIZ,Male,50,No,Yes,No,56,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,One Year,No,Credit Card,100.3,5614.45,Yes
1252,1218-VKFPE,Female,48,No,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.0,233.55,Yes
1253,3627-FHKBK,Female,28,No,No,No,1,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,75.3,75.3,Yes
1254,0719-SYFRB,Female,52,No,No,No,12,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,61.65,713.75,Yes
1255,6543-CPZMK,Male,32,No,Yes,No,9,No,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.95,248.95,Yes
1256,4765-OXPPD,Female,20,No,Yes,No,9,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,65.0,663.05,Yes
1257,1009-IRMNA,Female,27,No,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.0,137.6,Yes
1258,7207-RMRDB,Female,20,No,Yes,No,65,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,6985.65,Yes
1259,0195-IESCP,Male,26,No,Yes,No,10,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,855.3,Yes
1260,4580-TMHJU,Female,57,No,Yes,No,43,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,56.15,2499.3,Yes
1261,0970-ETWGE,Male,38,No,No,No,1,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,89.55,Yes
1262,0887-HJGAR,Male,57,No,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,45.7,45.7,Yes
1263,9576-ANLXO,Female,30,No,No,No,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.55,222.3,Yes
1264,2024-BASKD,Female,23,No,No,No,1,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,74.6,74.6,Yes
1265,4464-JCOLN,Male,40,No,Yes,No,2,Yes,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.85,35.9,Yes
1266,5650-VDUDS,Female,48,No,No,No,4,No,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,24.25,96.05,Yes
1267,7538-GWHML,Female,52,No,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.65,145.15,Yes
1268,3859-CVCET,Female,47,No,No,No,4,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,45.65,191.05,Yes
1269,3276-HDUEG,Female,23,No,No,No,1,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,75.05,75.05,Yes
1270,0822-GAVAP,Female,19,No,No,No,2,No,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,62.25,Yes
1271,1448-PWKYE,Male,48,No,Yes,No,1,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.0,80.0,Yes
1272,2276-YDAVZ,Female,63,No,No,No,3,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,75.1,270.7,Yes
1273,5896-NPFWW,Male,23,No,Yes,No,3,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,50.15,168.15,Yes
1274,7133-VBDCG,Female,54,No,No,No,25,Yes,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.85,2015.35,Yes
1275,1029-QFBEN,Male,27,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.55,19.55,Yes
1276,4952-YSOGZ,Female,48,No,Yes,No,4,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,381.3,Yes
1277,1589-AGTLK,Male,26,No,No,No,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45.35,141.5,Yes
1278,6439-GTPCA,Female,29,No,No,No,45,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,87.25,3941.7,Yes
1279,5138-WVKYJ,Male,51,No,No,No,10,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.55,1008.55,Yes
1280,2189-WWOEW,Female,37,No,No,No,15,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.9,1269.55,Yes
1281,1894-IGFSG,Female,38,No,No,No,22,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.25,1907.85,Yes
1282,7379-POKDZ,Male,31,No,Yes,No,3,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,208.85,Yes
1283,0236-HFWSV,Male,49,No,No,No,15,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,1444.65,Yes
1284,3900-AQPHZ,Female,45,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.9,19.9,Yes
1285,5842-POCOP,Female,37,No,Yes,No,5,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.9,454.15,Yes
1286,2037-XJFUP,Male,24,No,Yes,No,33,Yes,No,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,95.8,3036.75,Yes
1287,7314-OXENN,Male,42,No,No,No,2,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,82.0,184.65,Yes
1288,0322-CHQRU,Male,63,No,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.35,89.5,Yes
1289,4678-DVQEO,Female,41,No,No,No,1,Yes,No,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,52.2,52.2,Yes
1290,3009-JWMPU,Male,58,No,No,No,62,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,96.75,6125.4,Yes
1291,1450-GALXR,Female,33,No,No,No,10,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.5,1058.25,Yes
1292,3138-BKYAV,Male,61,No,No,No,6,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.35,489.45,Yes
1293,4289-DTDKW,Male,54,No,Yes,No,40,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.3,4113.1,Yes
1294,1820-TQVEV,Male,27,No,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.55,69.55,Yes
1295,2239-JALAW,Male,20,No,No,No,58,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,103.25,6017.65,Yes
1296,4853-RULSV,Male,25,No,No,No,70,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.0,7250.15,Yes
1297,6275-YDUVO,Female,62,No,No,No,2,Yes,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,86.2,178.7,Yes
1298,0115-TFERT,Male,24,No,Yes,No,21,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.2,2317.1,Yes
1299,2311-QYMUQ,Female,41,No,Yes,No,16,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,89.45,1430.25,Yes
1300,3104-OWCGK,Male,21,No,Yes,No,60,Yes,No,Yes,No,Yes,Yes,No,Yes,No,One Year,No,Bank Withdrawal,90.95,5453.4,Yes
1301,9101-BWFSS,Female,58,No,Yes,No,50,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,108.55,5610.7,Yes
1302,6982-SSHFK,Male,45,No,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.4,44.4,Yes
1303,1038-ZAGBI,Female,59,No,Yes,No,12,Yes,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.8,229.6,Yes
1304,3027-ZTDHO,Male,21,No,No,No,1,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,89.9,Yes
1305,2382-BCKQJ,Female,41,No,No,No,62,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,100.15,6413.65,Yes
1306,2207-NHRJK,Male,58,No,No,No,1,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.8,50.8,Yes
1307,9944-HKVVB,Female,55,No,No,No,3,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,307.4,Yes
1308,4124-MMETB,Male,52,No,No,No,22,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,94.65,2104.55,Yes
1309,3671-SHRSP,Male,46,No,Yes,No,4,Yes,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,80.6,319.15,Yes
1310,3313-QKNKB,Male,24,No,Yes,No,59,Yes,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,85.55,5084.65,Yes
1311,5073-WXOYN,Female,58,No,No,No,60,No,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,3027.4,Yes
1312,0207-MDKNV,Female,54,No,No,No,15,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.1,1582.75,Yes
1313,9851-KIELU,Male,53,No,No,No,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,110.1,1043.3,Yes
1314,3908-BLSYF,Female,40,No,No,No,6,Yes,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.9,497.55,Yes
1315,7549-MYGPK,Female,48,No,Yes,No,63,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100.55,6215.35,Yes
1316,3804-RVTGV,Male,55,No,Yes,No,50,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,5017.9,Yes
